

 DIST  Na:   FLUX      FEKM      FIKM
 1.4550     -0.4147   -0.4147    0.0000    0.8626
 1.4600     -0.0995   -0.0995    0.0000    0.8626
 1.4650      0.2016    0.2016    0.0000    0.8626
 1.4700      0.4870    0.4870    0.0000    0.8626
 1.4750      0.7561    0.7561    0.0000    0.8626
 1.4800      1.0087    1.0087    0.0000    0.8626
 1.4850      1.2451    1.2451    0.0000    0.8626
 1.4900      1.4659    1.4659    0.0000    0.8626
 1.4950      1.6717    1.6717    0.0000    0.8626
 1.5000      1.8631    1.8631    0.0000    0.8626
 1.5050      2.0412    2.0412    0.0000    0.8626
 1.5100      2.2065    2.2065    0.0000    0.8626
 1.5150      2.3600    2.3600    0.0000    0.8626
 1.5200      2.5025    2.5025    0.0000    0.8626
 1.5250      2.6346    2.6346    0.0000    0.8626
 1.5300      2.7571    2.7571    0.0000    0.8626
 1.5350      2.8706    2.8706    0.0000    0.8626
 1.5400      2.9759    2.9759    0.0000    0.8626
 1.5450      3.0734    3.0734    0.0000    0.8626
 1.5500      3.1638    3.1638    0.0000    0.8626
 1.5550      3.2476    3.2476    0.0000    0.8626
 1.5600      3.3252    3.3252    0.0000    0.8626
 1.5650      3.3972    3.3972    0.0000    0.8626
 1.5700      3.4639    3.4639    0.0000    0.8626
 1.5750      3.5257    3.5257    0.0000    0.8626
 1.5800      3.5830    3.5830    0.0000    0.8626
 1.5850      3.6361    3.6361    0.0000    0.8626
 1.5900      3.6853    3.6853    0.0000    0.8626
 1.5950      3.7310    3.7310    0.0000    0.8626
 1.6000      3.7734    3.7734    0.0000    0.8626
 1.6050      3.8127    3.8127    0.0000    0.8626
 1.6100      3.8491    3.8491    0.0000    0.8626
 1.6150      3.8829    3.8829    0.0000    0.8626
 1.6200      3.9143    3.9143    0.0000    0.8626
 1.6250      3.9434    3.9434    0.0000    0.8626
 1.6300      3.9704    3.9704    0.0000    0.8626
 1.6350      3.9955    3.9955    0.0000    0.8626
 1.6400      4.0188    4.0188    0.0000    0.8626
 1.6450      4.0405    4.0405    0.0000    0.8626
 1.6500      4.0605    4.0605    0.0000    0.8626
 1.6550      4.0792    4.0792    0.0000    0.8626
 1.6600      4.0965    4.0965    0.0000    0.8626
 1.6650      4.1126    4.1126    0.0000    0.8626
 1.6700      4.1275    4.1275    0.0000    0.8626
 1.6750      4.1414    4.1414    0.0000    0.8626
 1.6800      4.1543    4.1543    0.0000    0.8626
 1.6850      4.1662    4.1662    0.0000    0.8626
 1.6900      4.1773    4.1773    0.0000    0.8626
 1.6950      4.1876    4.1876    0.0000    0.8626
 1.7000      4.1971    4.1971    0.0000    0.8626


 DIST  Na:   FLUX      FEKM      FIKM
 1.5000   3185.4779 3185.4779    0.0000
 1.5050   2273.5788 2273.5788    0.0000
 1.5100   1629.3880 1629.3880    0.0000
 1.5150   1172.9734 1172.9734    0.0000
 1.5200    848.6598  848.6598    0.0000
 1.5250    617.4965  617.4965    0.0000
 1.5300    452.1503  452.1503    0.0000
 1.5350    333.3975  333.3975    0.0000
 1.5400    247.6947  247.6947    0.0000
 1.5450    185.4860  185.4860    0.0000
 1.5500    140.0197  140.0197    0.0000
 1.5550    106.5190  106.5190    0.0000
 1.5600     81.5992   81.5992    0.0000
 1.5650     62.8581   62.8581    0.0000
 1.5700     48.5877   48.5877    0.0000
 1.5750     37.5708   37.5708    0.0000
 1.5800     28.9378   28.9378    0.0000
 1.5850     22.0656   22.0656    0.0000
 1.5900     16.5058   16.5058    0.0000
 1.5950     11.9348   11.9348    0.0000
 1.6000      8.1175    8.1175    0.0000
 1.6050      4.8824    4.8824    0.0000
 1.6100      2.1032    2.1032    0.0000
 1.6150     -0.3137   -0.3137    0.0000
 1.6200     -2.4382   -2.4382    0.0000
 1.6250     -4.3231   -4.3231    0.0000
 1.6300     -6.0090   -6.0090    0.0000
 1.6350     -7.5271   -7.5271    0.0000
 1.6400     -8.9021   -8.9021    0.0000
 1.6450    -10.1533  -10.1533    0.0000
 1.6500    -11.2966  -11.2966    0.0000
 1.6550    -12.3450  -12.3450    0.0000
 1.6600    -13.3090  -13.3090    0.0000
 1.6650    -14.1977  -14.1977    0.0000
 1.6700    -15.0189  -15.0189    0.0000
 1.6750    -15.7790  -15.7790    0.0000
 1.6800    -16.4837  -16.4837    0.0000
 1.6850    -17.1383  -17.1383    0.0000
 1.6900    -17.7470  -17.7470    0.0000
 1.6950    -18.3138  -18.3138    0.0000
 1.7000    -18.8423  -18.8423    0.0000
 1.7050    -19.3356  -19.3356    0.0000
 1.7100    -19.7967  -19.7967    0.0000
 1.7150    -20.2281  -20.2281    0.0000
 1.7200    -20.6321  -20.6321    0.0000
 1.7250    -21.0110  -21.0110    0.0000
 1.7300    -21.3667  -21.3667    0.0000
 1.7350    -21.7009  -21.7009    0.0000
 1.7400    -22.0154  -22.0154    0.0000
 1.7450    -22.3116  -22.3116    0.0000
 1.7500    -22.5909  -22.5909    0.0000
 1.7550    -22.8547  -22.8547    0.0000
